Site_ID,New_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Ecoregion_Name,Habitat_Type,Starting_Year,Ending_Year,Start_Date,End_Date,N_samples,Depth,Distance_to_shore,Exposure,Turbidity,Grav_tot,Initial_Cover,Initial_Algae,Cyclone_Freq,r_coeff,A_coeff,C_coeff,F_coeff,D_coeff,Analysis_Type,Mean_DHW_DR,Max_DHW_DR,SD_DHW_DR,Heatwaves_4_Number_DR,Heatwaves_8_Number_DR,Cyclone_Number_DR,Mean_Windspeed_DR,Number_of_Disturbances_DR,Velocity,Velocity_distance,Historical_Max_SST,Hist_Max_SST_distance,Skewness,Skewness_distance,Kurtosis,Kurtosis_distance,Max_Windspeed_DR,Low_DHW_Freq,High_DHW_Freq,Low_DHW_Freq_Prior,High_DHW_Freq_Prior,DHW_Freq_Prior,High_DHW_Number_DR,Low_DHW_Number_DR,Population,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Reef_Density_1km,Reef_Density_10km,Reef_Density_100km,Country_Name,Citation
17952,179520004,25.2208,279.7893,Atlantic,Bahamas & Florida South,Back Reef Slope,2010,2014,8/27/2010,8/27/2014,5,NA,10525.3,Exposed,0.1,285,2.067465,0.664452,0.1,0.310081285,2.763391094,4.145213255,1.439913077,2.067465,Gompertz_NLS,0.272881588,4.27,0.690039193,1,0,0,0,1,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0.039306483,NA,NA,114909.2422,NA,NA,8.83,26.61,2.146,United States,Florida CREMP
17953,179530001,25.2208,279.7901,Atlantic,Bahamas & Florida South,Back Reef Slope,1998,2000,8/27/1998,8/27/2000,3,NA,10568.34,Exposed,0.1,285,4.209454,19.5457235,0.071428571,0.108703373,NA,NA,NA,NA,Exp_Equation,0.378577291,2.02,0.692003564,0,0,1,33.43888889,1,0.003,0,30.309,0,-0.086,0,-1.34,0,33.43888889,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,9.34,26.61,2.146,United States,Florida CREMP
17953,179530002,25.2208,279.7901,Atlantic,Bahamas & Florida South,Back Reef Slope,2001,2003,8/27/2001,8/27/2003,3,NA,10568.34,Exposed,0.1,285,4.3327295,16.8742455,0.096774194,0.1657298,NA,NA,NA,NA,Exp_NLS,0,0,0,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,9.34,26.61,2.146,United States,Florida CREMP
17953,179530003,25.2208,279.7901,Atlantic,Bahamas & Florida South,Back Reef Slope,2004,2007,8/27/2004,8/27/2007,4,NA,10568.34,Exposed,0.1,285,2.7504185,43.848749,0.088235294,0.13476431,3.457917549,2.457507233,1.549659214,2.7504185,Gompertz_NLS,0.477378995,4.43,1.170154983,1,0,1,37.29722222,2,0.003,0,30.309,0,-0.086,0,-1.34,0,38.58333333,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,9.34,26.61,2.146,United States,Florida CREMP
17953,179530004,25.2208,279.7901,Atlantic,Bahamas & Florida South,Back Reef Slope,2008,2016,8/27/2008,8/27/2016,9,NA,10568.34,Exposed,0.1,285,2.6412205,9.8211985,0.105263158,0.073717395,4.34686285,0.381347895,1.154039475,2.6412205,Gompertz_NLS,0.420112936,4.27,0.990308198,2,0,0,0,2,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0.042660122,NA,NA,114909.2422,NA,NA,9.34,26.61,2.146,United States,Florida CREMP
17954,179540001,25.2222,279.7902,Atlantic,Bahamas & Florida South,Back Reef Slope,1999,2002,8/27/1999,8/27/2002,4,NA,10408.24,Exposed,0.1,285,2.102954,0.716846,0.068965517,0.192277663,NA,NA,NA,NA,Exp_NLS,0.116724453,2.02,0.440503594,0,0,1,33.43888889,1,0.003,0,30.309,0,-0.086,0,-1.34,0,33.43888889,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,9.34,26.61,2.146,United States,Florida CREMP
17954,179540002,25.2222,279.7902,Atlantic,Bahamas & Florida South,Back Reef Slope,2006,2010,8/27/2006,8/27/2010,5,NA,10408.24,Exposed,0.1,285,1.10331,2.105263,0.111111111,0.255543977,6.206638574,0.37142651,3.41617044,1.10331,Gompertz_NLS,0.296762491,3.26,0.733742325,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0.046645367,NA,NA,114909.2422,NA,NA,9.34,26.61,2.146,United States,Florida CREMP
17956,179560001,25.2947,279.7809,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,1996,1997,8/27/1996,8/27/1997,2,NA,5339.7,Exposed,0.17,307,7.824466,14.6316755,0.115384615,0.176705506,NA,NA,NA,NA,Exp_Equation,0.100630137,2.53,0.415273493,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,9.51,26.61,2.146,United States,Florida CREMP
17956,179560002,25.2947,279.7809,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,1998,2002,8/27/1998,8/27/2002,5,NA,5339.7,Exposed,0.17,307,5.3842785,15.55377,0.107142857,0.08686293,6.496104615,2.371221453,1.836393273,5.3842785,Gompertz_NLS,0.195845311,2.02,0.541758856,0,0,1,33.43888889,1,0.003,0,30.309,0,-0.086,0,-1.34,0,33.43888889,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,9.51,26.61,2.146,United States,Florida CREMP
17956,179560003,25.2947,279.7809,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2003,2007,8/27/2003,8/27/2007,5,NA,5339.7,Exposed,0.17,307,5.0653355,2.9272035,0.121212121,0.095969961,NA,NA,NA,NA,Exp_NLS,0.482422998,4.99,1.191264271,1,0,1,37.29722222,2,0.003,0,30.309,0,-0.086,0,-1.34,0,38.58333333,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,9.51,26.61,2.146,United States,Florida CREMP
17956,179560004,25.2947,279.7809,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2008,2012,8/27/2008,8/27/2012,5,NA,5339.7,Exposed,0.17,307,6.1179345,2.970653,0.131578947,0.320435392,9.9658959,2.849815663,0.891951536,6.1179345,Gompertz_NLS,0.421327858,3.97,0.82140984,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0.042660122,NA,NA,114909.2422,NA,NA,9.51,26.61,2.146,United States,Florida CREMP
17956,179560005,25.2947,279.7809,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2015,2017,8/27/2015,8/27/2017,3,NA,5339.7,Exposed,0.17,307,7.02445,14.679303,0.111111111,0.217175223,NA,NA,NA,NA,Exp_Equation,0.674596443,4.22,1.201816864,1,0,0,0,1,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0.065694744,NA,NA,114909.2422,NA,NA,9.51,26.61,2.146,United States,Florida CREMP
17957,179570001,25.2953,279.7826,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,1998,2012,8/27/1998,8/27/2012,5,NA,5387.01,Exposed,0.17,307,5.303266,20.0713825,0.107142857,0.151503703,8.160866,1.011034087,0.919008982,5.303266,Gompertz_NLS,0.361881111,4.99,0.905594549,1,0,2,35.36805556,3,0.003,0,30.309,0,-0.086,0,-1.34,0,38.58333333,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,9.51,26.61,2.146,United States,Florida CREMP
17957,179570002,25.2953,279.7826,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2014,2016,8/27/2014,8/27/2016,3,NA,5387.01,Exposed,0.17,307,5.7605495,11.512931,0.113636364,0.082383218,NA,NA,NA,NA,Exp_Equation,0.987688098,4.53,1.618621514,2,0,0,0,2,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0.067925933,NA,NA,114909.2422,NA,NA,9.51,26.61,2.146,United States,Florida CREMP
17958,179580001,25.6518,279.9054,Atlantic,Bahamas & Florida South,Plateau,2011,2014,8/27/2011,8/27/2014,4,NA,6245.12,Exposed,0.11,1529,1.49328275,5.4164765,0.12195122,0.256236226,NA,NA,NA,NA,Exp_NLS,0.109233577,2.28,0.334213937,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,45.12,2.64,2.146,United States,Florida CREMP
17958,179580002,25.6518,279.9054,Atlantic,Bahamas & Florida South,Plateau,2016,2017,8/27/2016,8/27/2017,2,NA,6245.12,Exposed,0.11,1529,0.6981865,27.6151235,0.108695652,0.131647741,NA,NA,NA,NA,Exp_Equation,0.066849315,1.26,0.196385447,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,45.12,2.64,2.146,United States,Florida CREMP
17959,179590001,25.6726,279.9116,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2011,2012,8/27/2011,8/27/2012,2,NA,6488.41,Exposed,0.11,738,0.9989815,0.843181,0.12195122,0.322011463,NA,NA,NA,NA,Exp_Equation,0.263415301,1.22,0.467508789,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,30.66,2.64,2.146,United States,Florida CREMP
17960,179600001,25.6785,279.8814,Atlantic,Bahamas & Florida South,Back Reef Slope,2015,2016,8/27/2015,8/27/2016,2,NA,3539.17,Exposed,0.11,1529,1.1841035,15.4402925,0.111111111,0.077658906,NA,NA,NA,NA,Exp_Equation,0.442185792,2.04,0.771371047,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0.032847372,NA,NA,114909.2422,NA,NA,10.49,12.21,2.146,United States,Florida CREMP
17961,179610001,25.842,279.9049,Atlantic,Bahamas & Florida South,Deep Lagoon,2004,2011,8/27/2004,8/27/2011,8,NA,2370.61,Exposed,0.07,17036,0.448833,3.148895,0.117647059,0.125936005,1.428154261,0.280626951,3.81446622,0.448833,Gompertz_NLS,0.139769171,3.06,0.53472921,0,0,2,42.01296296,2,0.003,0,30.309,0,-0.086,0,-1.34,0,54.01666667,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,6.83,0.46,2.146,United States,Florida CREMP
17961,179610002,25.842,279.9049,Atlantic,Bahamas & Florida South,Deep Lagoon,2012,2014,8/27/2012,8/27/2014,3,NA,2370.61,Exposed,0.07,17036,0.9479665,2.3092915,0.142857143,0.27453859,NA,NA,NA,NA,Exp_NLS,0.028041096,2.04,0.186636163,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,6.83,0.46,2.146,United States,Florida CREMP
17962,179620001,25.8421,279.9119,Atlantic,Bahamas & Florida South,Back Reef Slope,2005,2007,8/27/2005,8/27/2007,3,NA,3070.36,Exposed,0.07,1483,0.1494725,2.8357845,0.142857143,0.088824568,NA,NA,NA,NA,Exp_Equation,0.324506849,3.06,0.887979992,0,0,1,54.01666667,1,0.003,0,30.309,0,-0.086,0,-1.34,0,54.01666667,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,0.04,0.46,2.146,United States,Florida CREMP
17962,179620002,25.8421,279.9119,Atlantic,Bahamas & Florida South,Back Reef Slope,2008,2009,8/27/2008,8/27/2009,2,NA,3070.36,Exposed,0.07,1483,0.10289925,13.675274,0.157894737,0.175743309,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,0.04,0.46,2.146,United States,Florida CREMP
17962,179620003,25.8421,279.9119,Atlantic,Bahamas & Florida South,Back Reef Slope,2011,2012,8/27/2011,8/27/2012,2,NA,3070.36,Exposed,0.07,1483,0.15122825,0.46844175,0.146341463,0.266052414,NA,NA,NA,NA,Exp_Equation,0.20989071,1.03,0.402803857,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,0.04,0.46,2.146,United States,Florida CREMP
17962,179620004,25.8421,279.9119,Atlantic,Bahamas & Florida South,Back Reef Slope,2013,2014,8/27/2013,8/27/2014,2,NA,3070.36,Exposed,0.07,1483,0.24065475,1.13041525,0.139534884,0.119048166,NA,NA,NA,NA,Exp_Equation,0.056082192,2.04,0.261122353,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,0.04,0.46,2.146,United States,Florida CREMP
17962,179620005,25.8421,279.9119,Atlantic,Bahamas & Florida South,Back Reef Slope,2015,2017,8/27/2015,8/27/2017,3,NA,3070.36,Exposed,0.07,1483,0.18726175,3.56800525,0.133333333,0.366359418,NA,NA,NA,NA,Exp_NLS,0.133023256,1.21,0.358725328,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,0.04,0.46,2.146,United States,Florida CREMP
17963,179630001,25.8422,279.896,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2004,2006,8/27/2004,8/27/2006,3,NA,1479.95,Exposed,0.07,17036,2.12798525,31.886414,0.117647059,0.201964795,NA,NA,NA,NA,Exp_Equation,0.390575342,3.25,0.985616,0,0,2,42.01296296,2,0.003,0,30.309,0,-0.086,0,-1.34,0,54.01666667,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,20.37,3.63,2.146,United States,Florida CREMP
17963,179630002,25.8422,279.896,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2007,2015,8/27/2007,8/27/2015,9,NA,1479.95,Exposed,0.07,17036,2.3415945,23.73557675,0.162162162,0.110629204,6.54147361,0.320371894,4.301282953,2.3415945,Gompertz_NLS,0.089291581,1.44,0.28026949,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,18521.41211,NA,NA,20.37,3.63,2.146,United States,Florida CREMP
17964,179640001,25.9516,279.8909,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2013,2015,8/27/2013,8/27/2015,3,NA,957.96,Exposed,0.05,15137,2.500068,10.02456925,0.139534884,0.128640107,NA,NA,NA,NA,Exp_NLS,0.175863014,1.42,0.448960858,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,13331.43066,NA,NA,16.57,3.47,2.146,United States,Florida CREMP
17965,179650001,25.9585,279.9062,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2016,2017,8/27/2016,8/27/2017,2,NA,2465.77,Exposed,0.06,15137,0.1551745,42.234193,0.130434783,0.224774269,NA,NA,NA,NA,Exp_Equation,0.004109589,0.15,0.024519314,0,0,0,0,0,0.003,0,30.309,0,-0.086,0,-1.34,0,0,NA,NA,NA,NA,0,NA,NA,17582.44922,NA,NA,4.64,0.21,2.146,United States,Florida CREMP
17966,179660001,26.1479,279.9041,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2003,2009,8/27/2003,8/27/2009,7,NA,496.32,Exposed,0.04,39335,11.1217835,0.316337,0.090909091,0.031614014,12.62314996,1.19169435,3.544974153,11.1217835,Gompertz_NLS,0.131140511,3.1,0.57084112,0,0,2,41.15555556,2,-0.002,0.0959,30.154,0.0959,-0.062,0,-1.349,0,54.01666667,NA,NA,NA,NA,0,NA,NA,18684.90039,NA,NA,10.84,1.47,0.096,United States,Florida CREMP
17966,179660002,26.1479,279.9041,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2010,2015,8/27/2010,8/27/2015,6,NA,496.32,Exposed,0.04,39335,10.44830125,12.231798,0.125,0.427935051,12.56312143,10.56029624,2.058391331,10.44830125,Gompertz_NLS,0.084249726,1.3,0.268274468,0,0,0,0,0,-0.002,0.0959,30.154,0.0959,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,18684.90039,NA,NA,10.84,1.47,0.096,United States,Florida CREMP
17967,179670001,26.1494,279.9106,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2013,2015,8/27/2013,8/27/2015,3,NA,1118.58,Exposed,0.04,39335,4.0381735,26.0766575,0.11627907,0.037404469,NA,NA,NA,NA,Exp_Equation,0.158191781,1.3,0.398977454,0,0,0,0,0,-0.002,0.0894,30.154,0.0894,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,18684.90039,NA,NA,0.32,1.47,0.096,United States,Florida CREMP
17967,179670002,26.1494,279.9106,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2016,2017,8/27/2016,8/27/2017,2,NA,1118.58,Exposed,0.04,39335,3.49196475,40.1625465,0.108695652,0.070473313,NA,NA,NA,NA,Exp_Equation,0.003835616,0.14,0.022884693,0,0,0,0,0,-0.002,0.0894,30.154,0.0894,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,18684.90039,NA,NA,0.32,1.47,0.096,United States,Florida CREMP
17968,179680001,26.1498,279.9032,Atlantic,Bahamas & Florida South,Outer Reef Flat,2003,2005,8/27/2003,8/27/2005,3,NA,375.2,Exposed,0.04,39335,31.721343,0.02837675,0.090909091,0.21590361,NA,NA,NA,NA,Exp_Equation,0.049192886,3.1,0.325534384,0,0,1,34.725,1,-0.002,0.0968,30.154,0.0968,-0.062,0,-1.349,0,36.01111111,NA,NA,NA,NA,0,NA,NA,18684.90039,NA,NA,10.84,1.47,0.096,United States,Florida CREMP
17968,179680002,26.1498,279.9032,Atlantic,Bahamas & Florida South,Outer Reef Flat,2006,2008,8/27/2006,8/27/2008,3,NA,375.2,Exposed,0.04,39335,25.3535475,6.75136925,0.138888889,0.182734604,NA,NA,NA,NA,Exp_Equation,0.036771546,0.32,0.101779919,0,0,0,0,0,-0.002,0.0968,30.154,0.0968,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,18684.90039,NA,NA,10.84,1.47,0.096,United States,Florida CREMP
17968,179680003,26.1498,279.9032,Atlantic,Bahamas & Florida South,Outer Reef Flat,2013,2014,8/27/2013,8/27/2014,2,NA,375.2,Exposed,0.04,39335,10.27390375,2.86927575,0.11627907,0.303114472,NA,NA,NA,NA,Exp_Equation,0.022712329,1.15,0.120116871,0,0,0,0,0,-0.002,0.0968,30.154,0.0968,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,18684.90039,NA,NA,10.84,1.47,0.096,United States,Florida CREMP
17969,179690001,26.1586,279.9227,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2003,2004,8/27/2003,8/27/2004,2,NA,2178,Exposed,0.04,1278,0.274729,3.999377,0.090909091,0.173743835,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,-0.002,0.0773,30.154,0.0773,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,2.09,1.47,0.096,United States,Florida CREMP
17969,179690002,26.1586,279.9227,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2005,2006,8/27/2005,8/27/2006,2,NA,2178,Exposed,0.04,1278,0.34141325,7.576345,0.114285714,0.352479507,NA,NA,NA,NA,Exp_Equation,0.615506849,3.1,1.201925688,0,0,1,54.01666667,1,-0.002,0.0773,30.154,0.0773,-0.062,0,-1.349,0,54.01666667,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,2.09,1.47,0.096,United States,Florida CREMP
17969,179690004,26.1586,279.9227,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2014,2015,8/27/2014,8/27/2015,2,NA,2178,Exposed,0.04,1278,0.60630825,12.2007005,0.113636364,0.048936059,NA,NA,NA,NA,Exp_Equation,0.353945205,1.6,0.631866064,0,0,0,0,0,-0.002,0.0773,30.154,0.0773,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,2.09,1.47,0.096,United States,Florida CREMP
17970,179700001,26.1599,279.9175,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2003,2005,8/27/2003,8/27/2005,3,NA,1648.4,Exposed,0.04,1278,0.3614475,3.95109775,0.090909091,0.211975048,NA,NA,NA,NA,Exp_Equation,0.048960328,3.1,0.32442364,0,0,2,36.86851852,2,-0.002,0.0825,30.154,0.0825,-0.062,0,-1.349,0,41.15555556,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,2.09,1.47,0.096,United States,Florida CREMP
17970,179700002,26.1599,279.9175,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2007,2011,8/27/2007,8/27/2011,5,NA,1648.4,Exposed,0.04,1278,0.3959605,2.499702,0.162162162,0.630525982,0.820648905,2.744327157,2.776957624,0.3959605,Gompertz_NLS,0.02430527,0.46,0.087802003,0,0,0,0,0,-0.002,0.0825,30.154,0.0825,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,2.09,1.47,0.096,United States,Florida CREMP
17970,179700003,26.1599,279.9175,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2012,2015,8/27/2012,8/27/2015,4,NA,1648.4,Exposed,0.04,1278,0.66397025,9.08588125,0.142857143,0.097089838,NA,NA,NA,NA,Exp_NLS,0.128639269,1.6,0.408780091,0,0,0,0,0,-0.002,0.0825,30.154,0.0825,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,2.09,1.47,0.096,United States,Florida CREMP
17971,179710001,26.3011,279.9391,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2016,2017,8/27/2016,8/27/2017,2,NA,1559.16,Exposed,0.04,1697,0.30611075,9.6729235,0.152173913,0.155708484,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,-0.002,0.0609,30.154,0.0609,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,7241.137207,NA,NA,8.85,0.66,0.096,United States,Florida CREMP
17972,179720001,26.3019,279.9318,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2014,2015,8/27/2014,8/27/2015,2,NA,832.78,Exposed,0.04,1697,1.08094,7.3051565,0.159090909,0.155481027,NA,NA,NA,NA,Exp_Equation,0.33539726,1.47,0.597424112,0,0,0,0,0,-0.002,0.0682,30.154,0.0682,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,7241.137207,NA,NA,8.85,0.66,0.096,United States,Florida CREMP
17972,179720002,26.3019,279.9318,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2016,2017,8/27/2016,8/27/2017,2,NA,832.78,Exposed,0.04,1697,0.15711,27.21184675,0.152173913,0.121030497,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,-0.002,0.0682,30.154,0.0682,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,7241.137207,NA,NA,8.85,0.66,0.096,United States,Florida CREMP
17973,179730001,26.4417,279.9525667,Atlantic,Bahamas & Florida South,Sheltered Reef Slope,2010,2014,8/27/2010,8/27/2014,5,NA,1260.4,Exposed,0.04,1507,1.55290125,12.3372015,0.175,0.106916984,NA,NA,NA,NA,Exp_NLS,0.070246407,1.46,0.2010437,0,0,0,0,0,-0.002,0.04743333,30.154,0.04743333,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,19647.24609,NA,NA,5.58,0.42,0.096,United States,Florida CREMP
17974,179740001,26.4878,279.9609167,Atlantic,Bahamas & Florida South,Reef Slope,2010,2014,8/27/2010,8/27/2014,5,NA,1418.54,Exposed,0.04,1507,1.11891775,2.54050975,0.15,0.243774845,1.719018388,2.128888224,1.04056263,1.11891775,Gompertz_NLS,0.064948665,1.16,0.18898199,0,0,0,0,0,-0.002,0.03908333,30.154,0.03908333,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,0.09,0.42,0.096,United States,Florida CREMP
17974,179740002,26.4878,279.9609167,Atlantic,Bahamas & Florida South,Reef Slope,2016,2017,8/27/2016,8/27/2017,2,NA,1418.54,Exposed,0.04,1507,0.39892475,8.391578,0.130434783,0.558236099,NA,NA,NA,NA,Exp_Equation,0.003835616,0.14,0.022884693,0,0,1,56.58888889,1,-0.002,0.03908333,30.154,0.03908333,-0.062,0,-1.349,0,56.58888889,NA,NA,NA,NA,0,NA,NA,114909.2422,NA,NA,0.09,0.42,0.096,United States,Florida CREMP
17975,179750001,26.6785,279.9818,Atlantic,Bahamas & Florida South,Back Reef Slope,2005,2006,8/27/2005,8/27/2006,2,NA,1691.42,Exposed,0.04,1837,1.53141675,0.89129825,0.142857143,0.184723006,NA,NA,NA,NA,Exp_Equation,0.527315068,2.63,1.027092034,0,0,1,48.87222222,1,-0.002,0.0182,30.154,0.0182,-0.062,0,-1.349,0,48.87222222,NA,NA,NA,NA,0,NA,NA,1618.584106,NA,NA,0.21,0.67,0.096,United States,Florida CREMP
17975,179750002,26.6785,279.9818,Atlantic,Bahamas & Florida South,Back Reef Slope,2007,2010,8/27/2007,8/27/2010,4,NA,1691.42,Exposed,0.04,1837,1.66357975,1.44054475,0.162162162,0.053637934,NA,NA,NA,NA,Exp_NLS,0.020702555,0.48,0.092859982,0,0,0,0,0,-0.002,0.0182,30.154,0.0182,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,1618.584106,NA,NA,0.21,0.67,0.096,United States,Florida CREMP
17975,179750003,26.6785,279.9818,Atlantic,Bahamas & Florida South,Back Reef Slope,2011,2015,8/27/2011,8/27/2015,5,NA,1691.42,Exposed,0.04,1837,1.48928025,1.24568975,0.146341463,1.115731967,2.067979795,13.18785538,2.010401412,1.48928025,Gompertz_NLS,0.097446954,1.14,0.286305203,0,0,0,0,0,-0.002,0.0182,30.154,0.0182,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,1618.584106,NA,NA,0.21,0.67,0.096,United States,Florida CREMP
17975,179750004,26.6785,279.9818,Atlantic,Bahamas & Florida South,Back Reef Slope,2016,2017,8/27/2016,8/27/2017,2,NA,1691.42,Exposed,0.04,1837,0.8698525,9.873161,0.130434783,0.135353555,NA,NA,NA,NA,Exp_Equation,0.003835616,0.14,0.022884693,0,0,1,55.04555556,1,-0.002,0.0182,30.154,0.0182,-0.062,0,-1.349,0,55.04555556,NA,NA,NA,NA,0,NA,NA,1618.584106,NA,NA,0.21,0.67,0.096,United States,Florida CREMP
17976,179760001,26.7097,279.9714,Atlantic,Bahamas & Florida South,Back Reef Slope,2003,2004,8/27/2003,8/27/2004,2,NA,459.02,Exposed,0.05,1879,0.55080375,0.185045,0.060606061,0.146436589,NA,NA,NA,NA,Exp_Equation,0,0,0,0,0,0,0,0,-0.002,0.0286,30.154,0.0286,-0.062,0,-1.349,0,0,NA,NA,NA,NA,0,NA,NA,2506.440186,NA,NA,1.3,0.84,0.096,United States,Florida CREMP
17976,179760002,26.7097,279.9714,Atlantic,Bahamas & Florida South,Back Reef Slope,2005,2006,8/27/2005,8/27/2006,2,NA,459.02,Exposed,0.05,1879,0,0.795274,0.142857143,0.275450951,NA,NA,NA,NA,Exp_Equation,0.527123288,2.63,1.02680701,0,0,1,48.87222222,1,-0.002,0.0286,30.154,0.0286,-0.062,0,-1.349,0,48.87222222,NA,NA,NA,NA,0,NA,NA,2506.440186,NA,NA,1.3,0.84,0.096,United States,Florida CREMP
